"","SLY_SPI","SLY_SHA","SLY_SPE","SPI_SHA","SPI_SPE","SHA_SPE"
"Solyc09g089780.2.1",0.0117883777235498,1,2.76775483659101e-07,0.17217843102166,3.01584457941042e-05,3.62568559740005e-06
"Solyc05g023600.1.1",1,1,0.00153642904054763,1,0.00153642904054763,0.00153642904054763
"Solyc03g007920.2.1",1,0.368749165467782,0.107335977461540,0.362443704644598,0.191288233809550,0.00506067330839382
"Solyc08g081380.2.1",0.702348862514263,1,0.00166091130041481,1,3.17281353472066e-05,0.000145279656950594
"Solyc06g071250.2.1",0.00340958963742705,0.000420585869642556,0.000707275685616679,1,1,1
"Solyc08g077430.2.1",0.00668122933935471,1,0.0051896433552701,0.2957016422351,1,0.155224024021253
"Solyc04g015020.2.1",0.0305930815288818,0.0650241846095769,0.0539350689713552,1,1,1
"Solyc04g016200.1.1",1,0.000882595197659825,0.00384878090736178,0.000328503230029093,0.00176127125115,0.204540298061742
"Solyc10g007320.2.1",0.00130763600473966,0.00189735917155737,0.252140957934522,1,0.000238683305972515,0.000312775701832068
"Solyc02g021090.2.1",0.190751045385886,0.212349176222544,0.000209142580806909,0.00312300486643386,0.000664805946637453,6.89827410293712e-05
"Solyc02g078210.2.1",0.31436572726301,0.0137217472546969,1,0.063121330815416,0.0025358677648555,0.000121868457040025
"Solyc10g079370.1.1",1,0.0345153396146096,1,0.00152455632839869,1,0.00728642708266652
"Solyc08g075440.2.1",1,1,0.00762567121499872,1,0.0389668553082569,0.0178249008311378
"Solyc09g011650.2.1",0.362454166903325,0.121391801296037,0.00245026149879934,1,0.00424545864248697,0.00716166003257013
"Solyc07g007670.2.1",0.233622954155272,0.0250745144205687,1,0.00156617715849013,1,0.30201864026143
"Solyc04g005070.2.1",1,1,0.00112126627288496,1,0.000673574010177417,0.00113641990432894
"Solyc06g074510.2.1",1,4.2914888125336e-05,0.926089752614619,0.000117823287651743,0.303337361890484,0.0648864745722462
"Solyc06g067950.2.1",1,1,0.00152444655045288,1,0.0171446488871118,0.00759218333176085
"Solyc06g073330.2.1",0.277848305925470,0.488184848321646,0.314736127641635,1,0.0164347729136936,0.0180495184551765
"Solyc09g010680.2.1",0.000448207703225933,0.0071891415902174,0.000178472737159156,1,4.25987155954209e-06,2.31053698562823e-05
"Solyc03g077920.1.1",1,0.00149853383357041,1,0.00262317927271284,1,0.0771257511095812
"Solyc00g011880.2.1",1,0.192818440619601,0.00160800279517653,0.0667210223673196,0.000573923606480764,0.148579544392632
"Solyc01g011220.1.1",1,1,0.0168884673847409,1,0.00671355125689394,0.000674036578342472
"Solyc08g066720.1.1",1,0.00318310365829664,0.396659795321676,0.00773108762347327,0.244993118540320,0.00469510270188767
"Solyc08g014280.2.1",0.00722836887556085,0.167492941890233,0.00872628187442196,0.492154608628192,1,1
"Solyc06g072010.1.1",1,0.560440536595438,0.0137727328880148,0.0876824579617162,0.0337695907957372,0.00031791930315142
"Solyc11g010290.1.1",0.321927072883486,0.00716155389761023,1,0.0373147594214132,0.0693959701195682,0.0040776696598414
"Solyc01g106060.2.1",1,1,0.0226446486557060,1,0.0049811871002123,0.0222247383213976
"Solyc05g005490.2.1",1,1,0.00274839304196433,1,0.00199551669544421,0.00511790811278806
"Solyc05g056460.2.1",0.0379295094582639,0.0133132637353705,0.00129719057604447,1,1,1
"Solyc06g073510.2.1",0.125454079084569,0.0131349864060866,1,0.330603330963878,0.983793992503567,0.0510248220910168
"Solyc09g056040.2.1",0.417195422238932,0.417195422238932,0.0137196356918739,1,0.000723538914521074,0.000723538914521074
"Solyc12g042580.1.1",1,0.000534864019942587,0.00295529673972848,0.00198871052155030,0.00469696054226375,1
"Solyc05g012890.1.1",1,0.00318471544406432,0.000414602514191953,0.0237309466688217,0.00435160679592331,1
"Solyc10g080180.1.1",1,1,0.07652916785245,1,0.00685993195119904,0.000140702502284608
"Solyc06g050620.2.1",0.000103002396767912,1,0.0120736448592154,0.00367290638530057,0.00128768996478251,0.6434802235148
"Solyc10g009240.2.1",1,0.000703852635593623,0.43982423998937,0.00124199719287013,0.758218468694955,0.622711034346692
"Solyc11g071250.1.1",0.000321871845077342,0.000628885776658393,0.058416509643087,1,0.108893938374415,0.147905794325083
"Solyc10g076710.1.1",1,0.00577162394510912,0.00116633389730693,0.058519600650374,0.00324644155573565,2.38032670833753e-05
"Solyc04g063390.2.1",0.038975555858866,1,0.916960866490765,0.105335173751382,0.236620822942777,1
"Solyc09g011960.1.1",0.259739981722345,0.0102664353798391,0.000635253022174049,0.0484648103251769,0.000358292257951402,0.143667834118992
"Solyc09g008070.2.1",1,0.232543044771224,0.0588770672910187,0.0959462649593166,0.0256178174801916,1
"Solyc08g014030.1.1",1,0.103042073230236,0.68425059058246,0.0105638051202215,0.0686167978795931,1
"Solyc09g014970.2.1",1,7.65556648215265e-05,3.23647295186212e-05,0.00145090787063498,0.000423664196414215,0.00156327100038163
"Solyc10g079880.1.1",0.0657980731685938,0.525270903969561,0.000244048844304435,1,4.61740908781825e-05,0.000151320398602642
"Solyc09g020110.2.1",0.991208210371943,0.00236460114921249,0.0116108793966895,0.0191336292415719,0.805263494164695,0.136533998395176
"Solyc12g036140.1.1",1,1,0.00118949137762312,1,0.000867174381355541,0.00126352592250648
"Solyc03g006760.2.1",1,1,0.0223889732810849,1,0.0149604346385331,0.00759199668750179
"Solyc08g005190.2.1",0.0455700564104721,2.61921280743173e-05,1,0.000532723505772558,1,0.0434509204904425
"Solyc08g006820.2.1",1,0.000221629511777398,0.00145273965119742,0.0055078624154182,0.0223786790099938,1
"Solyc03g123590.2.1",0.0313318339371797,0.0187284498495666,0.352143194575188,1,0.776175182753366,0.293578787938623
"Solyc06g083310.2.1",0.0148632097653998,0.0186923613065005,0.153954502834059,1,1,1
"Solyc12g005990.1.1",1,1,0.0106435930701798,1,0.000825769738820789,0.0283079748627263
"Solyc11g018680.1.1",1,1,0.126765296426773,1,0.00950338810733768,0.0275833556867352
"Solyc09g009770.2.1",1,1.5796105434725e-05,1,5.35147878410060e-05,1,0.000130110795043136
"Solyc05g051640.2.1",0.0361556071667411,0.00154039363072148,0.00164898434038429,0.155952903820553,0.197439948668292,1
"Solyc04g016510.2.1",0.100842179327055,1,0.328198082806716,0.00142251255008874,0.00121448129978621,1
"Solyc12g007310.1.1",1,0.00222818965775078,0.00205552955216603,0.0051961325800656,0.00531613473426395,1
"Solyc09g009100.2.1",0.436943198100768,1,0.0379929665689479,0.0641502802758784,0.00104131715403994,1
"Solyc02g070260.2.1",0.352395559281188,0.124209595002615,0.0140962045819503,1,0.116616478217265,1
"Solyc10g006800.2.1",0.597720130743529,1,0.176222819043649,1,0.0189466628021531,0.0300331861073239
"Solyc07g007550.2.1",1,0.0295217605453976,0.0422750894814079,0.0622511673071483,0.0869849150572749,1
"Solyc03g051810.2.1",0.100091016759293,0.00842460320695161,0.0073889996821052,1,0.476837664026535,0.164705149095549
"Solyc02g069100.2.1",0.0764600509002973,0.0156112432344177,0.0079257557988899,1,0.000487614016930495,0.000195340102305718
"Solyc01g103010.2.1",0.205701678354823,1,0.00150855266864761,1,6.01371940247665e-05,0.000324585740082219
"Solyc07g044840.2.1",0.0127552250094237,0.509469879254808,1,1,0.00501260445185027,0.0940717102667738
"Solyc08g015960.2.1",0.360713887812687,0.200484861519061,1,1,0.00633017351677358,0.00317103365020377
"Solyc11g032090.1.1",0.788525396031645,1,0.000434832387215821,1,0.000135090826966540,0.000870654467275872
"Solyc01g103340.2.1",1,0.0867338479781375,0.82934276826414,1,0.123007787431046,0.0130093480454294
"Solyc07g045470.1.1",1,1,0.0012344135446401,0.534066778300696,0.000316804837266498,0.0137552682683011
"Solyc10g081910.1.1",0.186389506451797,0.000522967002521923,1,0.072091648801259,0.262420957371587,0.000803262198789009
"Solyc03g115860.2.1",1,1,3.67855964769198e-05,1,0.00056742961680228,0.000906448552499657
"Solyc12g038980.1.1",1,0.359512060802570,0.383787232031206,1,0.0704674013884366,0.0130649837937759
"Solyc07g005960.2.1",0.00308162400778835,0.0123177956022055,0.00829301400290951,1,0.302397446395027,1
"Solyc04g083160.1.1",0.193664638440151,1,0.000213423014922201,1,0.0584271521281088,0.0143040238727869
"Solyc03g121270.2.1",1,0.941348072819309,0.000917896504401637,1,0.000289979327274323,1.56552139481739e-05
"Solyc01g067750.2.1",0.00708627651265947,0.0290726177858705,0.0129675661111699,1,7.096230206992e-05,0.000230644420575862
"Solyc06g019170.2.1",0.546620338956286,1,0.0289887694753450,0.243149491121088,0.00474323909529765,0.085295216441685
"Solyc01g081270.2.1",0.00454523622475345,0.107408681967179,1,0.262016654697455,0.00202680624652493,0.0542945488563034
"Solyc10g083600.1.1",0.483694640916898,0.0368090672901890,0.335109613114500,0.776226569478494,0.00136073740537177,0.000224681055589214
"Solyc04g011850.1.1",1,0.000525422789497806,1,0.226567948383034,1,0.00128095438669868
"Solyc02g080650.2.1",1,1,0.0101625947331518,0.899105153404413,0.0184490956626055,0.00215003498829054
"Solyc08g079160.2.1",1,1,0.000621564646129048,1,0.000621564646129048,0.000346907969237332
"Solyc01g065490.2.1",2.85096398146765e-06,4.60652274238675e-05,8.25717781949475e-06,0.0555418126582904,0.0203356781109655,0.00120697504345327
"Solyc01g079350.2.1",1,0.0110169272928113,0.0100129194731126,7.71905096120676e-05,0.000204723202304997,1
"Solyc02g090530.2.1",1,0.000207907683109163,8.42302880254579e-06,0.000331498398317072,1.01293432350749e-05,0.497267953581991
"Solyc03g082580.2.1",1,0.0165662043389310,1,0.0138364539654860,0.0312375160898309,0.000558524338851796
"Solyc03g058380.2.1",0.803474596485523,1,7.85882831906697e-05,0.189192423661127,8.24520820885336e-05,0.00234524804169262
"Solyc09g090030.1.1",0.115755460157245,1,0.0644710046416858,1,5.3441324462027e-05,0.00305554030422912
"Solyc09g009890.2.1",1,0.00294978713522278,0.304481126014628,0.00668128327311831,1,0.0151203143214800
"Solyc05g013300.1.1",1,0.00128596302554504,0.0326591172069244,0.00123864226311828,0.0752082619735112,0.401897069042217
"Solyc06g072220.1.1",1,1,0.00324749802882519,1,0.000461420655826596,0.0110267742909493
"Solyc12g098090.1.1",2.26584621104909e-05,1,2.56678829864098e-05,0.000225029410761377,1,0.000543031386120716
"Solyc09g009840.1.1",0.246491530204934,0.0355758879771543,1,1,0.0837518237946766,0.0182502492805812
"Solyc05g018120.1.1",0.221558697873691,0.631030553027908,1,0.00211797844666183,0.053089363807676,1
"Solyc03g119010.2.1",1,1,0.0106575829982931,1,0.0277694366170642,0.0514387126019231
"Solyc07g032490.2.1",1,0.015774872901345,3.85193918468495e-05,0.252008426210380,1.22217391084562e-05,7.28803496329476e-07
"Solyc10g047530.1.1",0.0486391463340154,0.0117890298213456,1,1,0.0237589071052941,0.00768992178083321
"Solyc07g006140.2.1",0.910434427648386,0.00429034742808162,0.000271211984299022,0.0379748110442588,0.000475755128538947,0.00372577098311077
"Solyc10g005950.2.1",0.186999687324031,0.396999375133123,0.000528916648141095,0.00188126847608087,0.00140937502841161,9.51342422196048e-05
"Solyc07g049290.2.1",0.0884936773040646,0.00493095500325191,7.76220102403185e-05,0.0958328294723033,1.85174048120174e-05,5.23563522160588e-05
"Solyc03g116930.2.1",1,1,0.0186702646807803,1,0.00136112475778939,0.00537189176045414
"Solyc03g114920.1.1",1,1,0.072976611749227,0.39227513957719,0.00335746692074380,0.389060144570177
"Solyc09g074980.2.1",0.0243554991360986,0.0149383896659947,1,1,0.00569190279234009,0.0036401575263172
"Solyc11g067160.1.1",1,3.24916918635297e-05,0.0308255344992799,2.30414647107277e-05,0.07343084701703,1
"Solyc10g076790.1.1",0.953958967485963,0.0250745144205687,1,0.0034831451134071,0.0624336514955788,0.735008150348
"Solyc03g096730.2.1",0.0346538595613242,1,0.00459623292517079,0.344256997864800,0.260744255319214,0.0203521119892475
"Solyc05g053100.2.1",0.000140160624683464,1,1,0.00262163832996848,0.000695317268876063,1
"Solyc05g056310.2.1",0.0584778123726232,0.0450410260840283,0.584883665858019,1,0.00175831595145353,0.00240255033627424
"Solyc06g076570.1.1",0.0308701160430556,1,1,0.00577660909665898,0.227389437831152,1
"Solyc03g019760.2.1",1,0.378687347710198,0.00759218333176085,0.382999911184234,0.00802576445064592,0.0539051165962146
"Solyc12g014530.1.1",0.512004542412662,0.000762365614367868,0.000683882591721909,0.108184213647041,0.207889292140269,1
"Solyc07g032240.2.1",0.0387907914320777,0.960808617583822,7.37080273137703e-06,0.00935995376617643,3.87812606850776e-06,0.000105398546818659
"Solyc01g103080.2.1",0.721083961943716,1,0.0882142361238304,0.154228335721721,0.672184419328239,0.0299930693172985
"Solyc10g009350.2.1",0.0125295177799463,0.0353850581353035,0.000695207709298078,1,0.114650525097088,1
"Solyc06g069770.2.1",0.263908698525159,0.171572620843614,0.0920683298881413,1,0.000445224581140033,0.0008539908835681
"Solyc03g044910.1.1",1,1,0.000330279299018474,1,0.000301707928714893,0.000677937218322578
"Solyc02g068320.2.1",1,0.00400871426038665,0.149890616335317,0.00145382036474036,0.0334656370533359,1
"Solyc11g006680.1.1",1,1,1.42847950093173e-05,1,7.36320549580123e-05,0.000133324935570530
"Solyc09g006000.2.1",0.154980574141130,0.0226434841536977,0.0118520139291131,1,1,1
"Solyc04g040130.1.1",1,1,0.08019975390933,1,0.0266373889504059,0.0268276193936413
"Solyc03g005260.2.1",0.00370516283563837,1,0.00212862300633107,0.0165988190157301,1.44734600717712e-05,0.0195389909451510
"Solyc05g050290.1.1",1,1,0.0136265566556548,1,0.00968725146485398,0.0193155637187094
"Solyc05g014490.1.1",0.581111565448096,0.0511871021648504,0.769652272897311,0.00342471885831913,0.0308783389026109,1
"Solyc08g068140.2.1",0.00104291605143233,0.0125965537555666,1,1,0.00888596015087038,0.133559064659994
"Solyc08g008420.2.1",0.0226563523108155,0.402783391360636,0.00376330737459961,0.000383749449499009,0.000224851070392057,0.0185553270641930
"Solyc03g096350.2.1",0.209654464248903,0.54620965800465,0.00229137896693426,1,4.93896219265964e-05,8.4799167041448e-05
"Solyc02g083680.1.1",0.00896579776709655,0.102387150958652,0.00526301831737379,0.0422987095471433,1,0.0269855203473389
"Solyc09g072620.2.1",1,0.000737452570181142,1,0.000810652447005815,1,0.00225482188174149
"Solyc00g282510.1.1",0.0130563878893544,2.00425682581151e-05,1,4.82453974210089e-06,0.0496088912949306,0.000553537190022878
"Solyc08g043140.2.1",0.00141138414272667,0.0833485255357447,0.000274861530005324,0.000577794650912099,1.88008286693722e-05,1
"Solyc01g104670.2.1",0.0606581841112722,1,0.785964089752545,0.00575924250434673,0.00763755550104813,1
"Solyc05g013320.1.1",0.746282788281979,0.000133598273048369,0.000247469631344614,0.0798382630423286,0.185220519371096,1
"Solyc03g121060.2.1",0.940073897630668,1,0.00660015446690007,1,0.0130196423558866,0.0183197662439334
"Solyc11g020880.1.1",1,1,0.000172563473484968,1,0.000853785736302702,0.000172563473484968
"Solyc06g084610.2.1",0.0217992821782424,7.93176367402156e-06,0.0288200916616115,0.0117793958147224,1,0.0297383126528088
"Solyc09g015840.2.1",1,1,0.000557533543622372,1,0.000742323322272976,0.0211484176055646
"Solyc11g011640.1.1",0.0199152584569059,0.564994056782448,0.00152747745767839,0.000269456044683578,1.16689264358657e-05,0.0097734195160112
"Solyc09g089690.2.1",1,1.43069310582046e-08,0.00121885423574455,5.51596959191971e-09,0.000458874265546147,1.09292180539547e-05
"Solyc06g007180.2.1",1,1,0.00300414880070877,1,0.00626716708314835,0.120065005204369
"Solyc10g007600.2.1",1,0.0161470849623574,0.00040234824308625,0.00621952816500202,0.000107883502135256,1.63482584161203e-05
"Solyc03g116950.1.1",1,0.21832775976715,0.00185713153473452,0.599927712272418,0.00801194056840194,0.000662444471733928
"Solyc02g087190.1.1",0.0338017934498692,0.150238989836662,0.0409040903115121,1,1,1
"Solyc02g089650.2.1",1,1,0.00118372244430667,1,0.000829692663518792,0.00189204252494723
"Solyc04g077450.2.1",1,0.00478429069119233,0.0133713530285455,0.00544474142491779,0.0135447229415475,0.744701631690356
"Solyc06g083490.2.1",5.86022778446271e-05,0.140376205003117,4.45239579889279e-07,0.1487017007649,6.51535950504655e-07,0.000167163777228035
"Solyc01g097520.2.1",0.145300239218743,0.00544622125087855,0.000174136051092848,1,0.00342592813878238,0.0044113079053515
"Solyc01g067460.1.1",0.395375709827043,0.000335720112000063,0.00466195446542952,0.00172204506223523,0.000517742953755167,3.13835317250186e-05
"Solyc05g054510.1.1",1,1,0.0655281130212325,1,0.0717929529431394,0.0111662889031653
"Solyc01g107650.2.1",1,1,0.0147308578242346,1,0.00500088421098206,0.0126436579184695
"Solyc04g079300.2.1",1,1,0.000719899581210861,1,0.000167142268982717,0.000465432664160983
"Solyc01g097400.1.1",0.304154783358607,0.000894083610152109,0.059382600655119,0.0518597669699638,1,1
"Solyc05g007270.2.1",0.000187061757615225,1,0.302309395532121,0.00804689102386053,0.355787056019254,1
"Solyc09g014250.2.1",1,0.24698084425564,0.0038386797997177,0.164428636932305,0.0165988190157301,0.000222821713453183
"Solyc10g017850.2.1",0.165737507792393,1,0.180198334626520,0.0238411352559930,0.00524812767348989,1
"Solyc02g036470.2.1",1,0.446486312882261,0.0262950344644607,1,0.00215003498829054,0.00105474726673322
"Solyc06g019190.1.1",0.000616754425809205,0.004782752854749,0.000616754425809205,1,1,1
"Solyc04g074770.2.1",0.00109669309554118,0.138446885599103,3.90656976990355e-07,1,1.33324544923559e-05,4.28475839031047e-05
"Solyc12g088810.1.1",1,1,0.0103535500482397,1,0.152838316794947,0.00762913441869823
"Solyc04g010070.2.1",1,1,0.00189792576316754,1,0.0127897244456452,0.093646668066393
"Solyc10g081420.1.1",1,0.00626727869738727,0.00926565038753881,0.000462723519318613,0.00178563935182098,1
"Solyc03g059420.2.1",1,0.00228697016585285,0.0178702927842125,0.00572553862576328,0.0604955538762255,1
"Solyc03g025280.2.1",0.0716381527365592,0.204774172260634,0.74775479633013,1,0.0103785418548126,0.0204336727198014
"Solyc04g081530.1.1",1,0.0599781316718132,0.102539284988779,0.063757436647134,0.198699312152584,1
"Solyc09g082120.2.1",0.0981459917572496,0.00450692081908887,1,1,0.050425755471139,0.00354456220751667
"Solyc08g013900.2.1",0.0113452266864025,1,1,0.00998480745505451,0.00438538739348368,1
