"","spe"
"Solyc08g061140.2.1",0.0280064809885207
"Solyc08g013890.2.1",1
"Solyc03g044090.2.1",0.00156749191992328
"Solyc09g083050.2.1",0.000108634228075806
"Solyc01g095150.2.1",0.000766264491999204
"Solyc04g014710.2.1",1
"Solyc02g069620.2.1",0.00419625690028652
"Solyc03g117330.2.1",8.553335215653e-07
"Solyc10g006920.2.1",0.897436293409446
"Solyc04g015680.2.1",1
"Solyc02g083650.2.1",0.18243073146439
"Solyc02g078750.2.1",0.75811549592661
"Solyc06g007770.2.1",0.77549456705224
"Solyc11g005710.1.1",1
"Solyc09g098520.2.1",1
"Solyc07g052760.1.1",0.274004820754446
"Solyc02g084690.2.1",1
"Solyc12g042650.1.1",0.00643111724967192
"Solyc01g107600.2.1",0.402018438140354
"Solyc04g070960.1.1",1
"Solyc01g102300.2.1",3.12098965657968e-06
"Solyc01g107470.2.1",0.0145886438030752
"Solyc01g109170.2.1",5.54498773554566e-05
"Solyc04g015600.2.1",0.712976269280846
"Solyc03g025550.2.1",0.0116403426153887
"Solyc01g108070.2.1",2.36759834637179e-07
"Solyc12g042770.1.1",5.82714070432745e-06
"Solyc08g068390.2.1",1.34429275359042e-06
"Solyc12g009360.1.1",0.00983474863494336
"Solyc03g119910.2.1",3.07849466852102e-10
"Solyc02g071020.2.1",8.73940240211983e-05
"Solyc02g093050.2.1",0.0661283337233466
"Solyc06g053230.2.1",0.000140687578114516
"Solyc02g069120.2.1",1.13237685740230e-05
"Solyc01g007910.2.1",0.0464268723755173
"Solyc04g015580.2.1",0.121535250747268
"Solyc02g079940.2.1",0.0753084989919008
"Solyc08g022110.2.1",0.191977560120634
"Solyc00g099580.1.1",1
"Solyc06g062480.2.1",1.88437089616451e-05
"Solyc02g070290.2.1",0.374141368535638
"Solyc12g087870.1.1",0.000713928717239807
"Solyc08g077930.2.1",0.251659295408871
"Solyc01g086650.2.1",1
"Solyc04g074160.1.1",0.381192571425902
"Solyc09g091570.2.1",0.00428520153368564
"Solyc02g064990.2.1",0.0297590305793081
"Solyc02g087480.2.1",1
"Solyc01g068290.2.1",0.245414251172617
"Solyc01g111410.2.1",0.00192061632642530
"Solyc04g011500.2.1",0.0424854415755335
"Solyc10g007850.2.1",0.51476548536189
"Solyc09g018040.1.1",1
"Solyc02g082060.1.1",0.122421365928525
"Solyc12g088310.1.1",0.269120718176189
"Solyc11g065040.1.1",1
"Solyc02g068920.2.1",0.000293905022593934
"Solyc05g053880.2.1",1
"Solyc11g069420.1.1",0.0357995155741033
"Solyc01g005570.2.1",0.281962948719469
"Solyc08g065900.2.1",1.14492128512316e-05
"Solyc03g006970.1.1",0.0109913072933371
"Solyc04g011380.2.1",1.51458601734826e-10
"Solyc08g014570.2.1",0.00586785889831824
"Solyc06g008860.2.1",0.54345602778259
"Solyc04g005060.2.1",0.000284328252636324
"Solyc06g083620.2.1",0.0657234744697972
"Solyc06g007330.2.1",0.0531772664247066
"Solyc10g009620.1.1",1
"Solyc01g009120.2.1",0.187111032524679
"Solyc04g011570.2.1",0.222614951424778
"Solyc12g089100.1.1",1.67408407484016e-08
"Solyc07g007390.2.1",0.0488244273311367
"Solyc11g018740.1.1",0.0623693006306638
"Solyc01g103470.2.1",0.0740357608346049
"Solyc11g069900.1.1",0.242292123713521
"Solyc02g083230.2.1",0.00326548145612126
"Solyc10g081580.1.1",0.225037091376403
"Solyc06g011540.2.1",1.07169435265520e-05
"Solyc07g052610.2.1",4.17134720316626e-05
"Solyc11g005480.1.1",6.22443433721526e-05
"Solyc08g078300.2.1",1
"Solyc08g082620.2.1",0.000349264758382338
"Solyc02g083780.1.1",0.150168445322415
"Solyc09g011830.2.1",1
"Solyc03g119580.1.1",1
"Solyc12g096370.1.1",1
"Solyc11g012290.1.1",0.456191717988465
"Solyc09g019970.2.1",0.00288753078881726
"Solyc07g065510.2.1",0.246192924151957
"Solyc03g025160.2.1",0.105120117083915
"Solyc09g005400.2.1",1
"Solyc05g050980.2.1",8.8240371434143e-08
"Solyc03g122360.2.1",1.44112431783747e-13
"Solyc01g066430.2.1",0.020469274071319
"Solyc09g097830.2.1",0.000628519855263641
"Solyc09g042760.1.1",1
"Solyc05g006680.2.1",0.22633085790592
"Solyc08g006520.1.1",0.140364460386634
"Solyc01g109930.2.1",0.0535002632201044
"Solyc04g017720.2.1",0.00280400166300235
"Solyc12g094520.1.1",0.000156939054789886
"Solyc09g083090.2.1",2.86485818579342e-08
"Solyc03g113080.2.1",0.678596734637201
"Solyc08g081060.2.1",0.00172633081011946
"Solyc11g072580.1.1",0.0196447204867421
"Solyc06g073390.2.1",1
"Solyc11g013620.1.1",1
"Solyc02g090420.2.1",0.0370102338052600
"Solyc01g097720.1.1",5.01903930076863e-08
"Solyc10g047640.1.1",1
"Solyc08g014480.2.1",0.0291885615567461
"Solyc03g077960.1.1",1
"Solyc07g018250.1.1",7.92181009834836e-05
"Solyc02g079340.2.1",4.13707539833237e-07
"Solyc06g062700.2.1",1
"Solyc12g008350.1.1",1
"Solyc08g081980.2.1",5.15984719260967e-05
"Solyc01g057090.2.1",1
"Solyc01g095900.2.1",6.57014235174506e-10
"Solyc04g054470.2.1",1
"Solyc10g078730.1.1",0.0159321002689732
"Solyc08g075630.2.1",3.48750542363141e-08
"Solyc01g005330.2.1",9.4167962588935e-07
"Solyc04g053120.2.1",1.8246258936077e-05
"Solyc09g008910.1.1",1
"Solyc11g069940.1.1",0.368029458048566
"Solyc07g042270.2.1",0.0148058667608829
"Solyc10g081230.1.1",1
"Solyc02g091170.2.1",1
"Solyc07g063260.2.1",0.00172083297620294
"Solyc11g013150.1.1",0.00141002196264626
"Solyc04g076870.2.1",6.57014235174506e-10
"Solyc03g096780.1.1",0.000215124905369764
"Solyc01g099970.2.1",0.000441216696973982
"Solyc05g006030.2.1",0.00696551379709864
"Solyc09g059600.2.1",0.000269938758929278
"Solyc07g056160.2.1",1
"Solyc02g085490.1.1",1.62307541598353e-09
"Solyc01g096230.2.1",0.0111331479009681
"Solyc03g123720.2.1",1
"Solyc06g071080.2.1",0.0391298282325007
"Solyc07g066520.2.1",0.0393504064189115
"Solyc01g088520.2.1",1
"Solyc02g092820.2.1",1
"Solyc09g082310.1.1",1
"Solyc01g105230.2.1",0.0884127610785273
"Solyc07g065790.2.1",0.274577688351578
"Solyc05g054060.2.1",0.00945709032511126
"Solyc01g007360.2.1",1
"Solyc10g047040.1.1",0.316275709764283
"Solyc01g073640.2.1",5.40449158824422e-06
"Solyc04g072670.2.1",1.39904346456127e-06
"Solyc06g072240.1.1",0.00264809130921663
"Solyc02g076670.2.1",1
"Solyc05g050740.2.1",1
"Solyc12g013910.1.1",0.326097968807178
"Solyc04g025870.2.1",0.092751214206421
"Solyc03g116570.2.1",0.556673175894011
"Solyc05g008260.2.1",3.35434608474802e-05
"Solyc10g050210.1.1",0.0759599124423615
"Solyc05g055810.2.1",1
"Solyc08g078500.2.1",1
"Solyc03g095950.2.1",1
"Solyc11g063520.1.1",1
"Solyc11g008990.1.1",0.654993365525876
"Solyc07g042810.1.1",1
"Solyc02g068300.2.1",0.411266313319245
"Solyc01g098130.2.1",0.434198159076786
"Solyc07g064660.1.1",0.126015948802506
"Solyc07g039500.2.1",1
"Solyc03g070380.2.1",0.00539292878733721
"Solyc07g006020.2.1",0.00338443727669583
"Solyc03g063260.2.1",1
"Solyc01g109510.2.1",0.243691035646308
"Solyc00g042840.1.1",1.26994159489029e-09
"Solyc05g005640.2.1",0.189394078921515
"Solyc07g056370.2.1",1
"Solyc01g094760.2.1",1
"Solyc06g069630.2.1",0.269717055923166
"Solyc07g064100.1.1",0.042494217586252
"Solyc07g063570.2.1",0.136442000367293
"Solyc01g079420.2.1",0.0877041249852544
"Solyc12g044630.1.1",0.0121462611567964
"Solyc07g049560.2.1",5.26367143413894e-05
"Solyc12g098500.1.1",5.70041665042385e-05
"Solyc05g052710.2.1",0.0583269670644159
"Solyc06g069650.2.1",7.25487043633085e-05
"Solyc10g078690.1.1",1
"Solyc01g081200.2.1",1
"Solyc02g072400.1.1",3.30853128640932e-06
"Solyc02g079200.1.1",1
"Solyc11g062210.1.1",1.31871271178599e-05
"Solyc05g008630.2.1",9.6757048476519e-06
"Solyc02g079300.2.1",0.267179826839202
"Solyc03g044710.2.1",3.03211201216291e-08
"Solyc04g008160.1.1",0.016256212354102
"Solyc12g019270.1.1",1
"Solyc10g086480.1.1",0.0555915518640235
"Solyc02g077470.2.1",0.332038725528149
"Solyc12g088960.1.1",0.631428351912151
"Solyc07g052710.1.1",0.0355076215545968
"Solyc08g014170.1.1",1
"Solyc03g007550.2.1",0.0382078932654421
"Solyc02g094430.2.1",0.00108794904173955
"Solyc03g113380.2.1",1
"Solyc08g006010.2.1",0.0734395137829034
"Solyc01g073910.2.1",0.0350186313997322
"Solyc03g123870.2.1",0.456010848668878
"Solyc07g065500.1.1",0.386583299889853
"Solyc03g122260.2.1",1
"Solyc06g060260.2.1",4.61888035873752e-09
"Solyc10g083630.1.1",1.54831948006553e-06
"Solyc03g097000.2.1",1
"Solyc06g007170.2.1",1
"Solyc12g056420.1.1",0.343272399224806
"Solyc08g081000.2.1",1
"Solyc09g018440.1.1",1
"Solyc09g007680.2.1",1
"Solyc01g006500.2.1",0.0130896152226826
"Solyc04g078990.2.1",1
"Solyc01g006110.2.1",0.156294826731011
"Solyc11g012000.1.1",1.00494320399042e-05
"Solyc01g056990.2.1",1
"Solyc03g093390.2.1",8.06938427699513e-10
"Solyc05g016120.1.1",1
"Solyc12g096500.1.1",1
"Solyc12g098930.1.1",0.919869700141937
"Solyc03g123420.1.1",0.00606605787145564
"Solyc04g024940.2.1",1
"Solyc09g014860.2.1",0.00189068269890384
"Solyc10g078270.1.1",0.191035977166679
"Solyc12g096510.1.1",2.69574078723929e-06
"Solyc06g083060.2.1",0.0114314282718115
"Solyc04g064640.2.1",0.0356083727022232
"Solyc12g019450.1.1",1
"Solyc08g079650.2.1",0.997530929511296
"Solyc04g078980.2.1",0.0560303052996579
"Solyc09g007350.2.1",1.46945489127241e-05
"Solyc12g094700.1.1",1
"Solyc01g088130.2.1",1
"Solyc02g071200.2.1",0.0704491298541222
"Solyc05g050700.1.1",0.900733180697076
"Solyc07g044800.2.1",3.39001954844486e-06
"Solyc01g068050.2.1",0.0926968724721925
"Solyc01g080080.2.1",1
"Solyc06g074260.2.1",9.99339692262291e-10
"Solyc02g090560.2.1",0.0377972594948485
"Solyc11g062400.1.1",0.000183043202512681
"Solyc06g071810.1.1",0.0141368610295223
"Solyc07g008470.2.1",1
"Solyc03g019860.2.1",1
"Solyc02g080350.1.1",1
"Solyc04g076670.2.1",0.686926499487683
"Solyc06g063410.2.1",1
"Solyc04g076960.2.1",1
"Solyc09g082130.2.1",0.206091306507291
"Solyc04g079090.2.1",4.46855451048214e-09
"Solyc10g084840.1.1",0.000328540983529064
"Solyc11g032050.1.1",0.064897807015348
"Solyc02g077900.2.1",0.000584546318520748
"Solyc10g074650.1.1",0.189141735181274
"Solyc03g111380.2.1",0.000146334366297352
"Solyc03g118160.1.1",0.641369072310865
"Solyc03g096770.1.1",5.62102750783585e-07
"Solyc05g010150.2.1",1
"Solyc04g082970.2.1",1
"Solyc08g063010.2.1",1
"Solyc06g051430.2.1",1
"Solyc00g050430.2.1",1
"Solyc01g105980.2.1",1
"Solyc10g007690.2.1",0.0144313419551289
"Solyc01g068160.2.1",0.0393011813271428
"Solyc02g082460.2.1",3.12028297287568e-07
"Solyc01g022750.2.1",0.0420710228351731
"Solyc09g091400.2.1",1
"Solyc08g081330.2.1",0.846766305940255
"Solyc08g023500.2.1",0.0389723706083316
"Solyc06g069720.2.1",0.0146899079032760
"Solyc09g015650.2.1",1
"Solyc03g116070.1.1",0.066538909969122
"Solyc11g011130.1.1",1
"Solyc01g089860.2.1",0.0546669859562013
"Solyc04g082410.2.1",3.47949352284323e-05
"Solyc09g013140.1.1",0.277074177780584
"Solyc12g005230.1.1",5.27665997959179e-05
"Solyc02g085750.2.1",1
"Solyc10g079200.1.1",0.0116911612704995
"Solyc09g008300.2.1",1
"Solyc08g077450.2.1",0.000446696747892784
"Solyc12g041870.1.1",2.11865777268933e-10
"Solyc01g006820.2.1",1
"Solyc05g054370.2.1",5.72482198120766e-10
"Solyc01g105820.2.1",1
"Solyc09g018890.2.1",1
"Solyc02g068750.1.1",1
"Solyc04g079730.1.1",1
"Solyc08g075020.2.1",3.65868815572014e-06
"Solyc04g011510.2.1",0.56061250934272
"Solyc06g008040.2.1",0.123249519972675
"Solyc03g062930.1.1",1
"Solyc03g046260.1.1",4.89089451874583e-17
"Solyc01g094810.2.1",6.09133128569693e-05
"Solyc10g046990.1.1",1
"Solyc06g008250.2.1",0.0164214478491202
"Solyc06g009780.2.1",0.391056431995104
"Solyc08g048400.2.1",9.67322654296015e-05
"Solyc02g087290.2.1",0.459716086699129
"Solyc01g080770.2.1",1
"Solyc06g065690.2.1",1
"Solyc11g007860.1.1",1
"Solyc12g009070.1.1",0.0882405254583552
"Solyc12g055910.1.1",0.563248877480215
"Solyc10g081040.1.1",0.00137014120259758
"Solyc10g050850.1.1",1
"Solyc08g075790.2.1",1.00916081145776e-11
"Solyc10g074490.1.1",0.0567420560995985
"Solyc01g073660.2.1",0.0225124376917702
"Solyc07g051930.1.1",6.16055164191838e-05
"Solyc06g053350.2.1",1
"Solyc11g005940.1.1",0.102487808312374
"Solyc11g066490.1.1",1
"Solyc12g038630.1.1",1
"Solyc10g007900.2.1",0.000809701888763532
"Solyc06g074740.2.1",0.000268506838283842
"Solyc08g006090.2.1",1
"Solyc03g115510.1.1",1
"Solyc04g076860.2.1",5.1508443294894e-05
"Solyc01g057570.2.1",0.0281426014034835
"Solyc06g069170.2.1",0.612174109226402
"Solyc01g006250.1.1",1
"Solyc01g104320.2.1",0.00854584308671772
"Solyc06g068750.2.1",2.26748563066032e-05
"Solyc05g051770.2.1",0.0151674020637625
"Solyc01g068520.1.1",1
"Solyc12g062680.1.1",3.79848690216023e-05
"Solyc02g091700.2.1",0.0151379757230025
"Solyc01g097240.2.1",7.28684192374747e-05
"Solyc01g007620.2.1",1
"Solyc06g082210.1.1",0.208289698199262
"Solyc11g069080.1.1",1
"Solyc03g025260.1.1",1
"Solyc02g089160.2.1",1
"Solyc08g066910.1.1",0.0482101516233651
"Solyc03g007720.2.1",0.957472104858919
"Solyc05g010480.2.1",5.70299523753597e-08
"Solyc11g068830.1.1",2.05950873814866e-06
"Solyc00g196060.2.1",9.49020734588055e-06
"Solyc03g025150.2.1",0.157731683781025
"Solyc04g072650.1.1",1
"Solyc04g076450.1.1",1
"Solyc04g045530.2.1",1.86564182997565e-05
"Solyc12g044930.1.1",0.0245572671828012
"Solyc08g079280.2.1",1.34422694551552e-11
"Solyc10g018150.1.1",1
"Solyc10g008170.2.1",0.219748224325875
"Solyc04g053110.1.1",1
"Solyc10g086390.1.1",6.25035117369612e-09
"Solyc01g008200.2.1",0.532967281250823
"Solyc04g051350.2.1",0.000173220940542968
"Solyc11g007810.1.1",0.679426137642907
"Solyc09g075770.1.1",1.91931111060128e-07
"Solyc02g063160.2.1",1
"Solyc10g076800.1.1",1
"Solyc01g104490.2.1",0.000641703796047181
"Solyc05g009760.1.1",7.93351833106648e-07
"Solyc11g007420.1.1",1.64708590323057e-06
"Solyc08g080110.2.1",0.0138523494102402
"Solyc02g081460.2.1",0.00883577768271232
"Solyc01g091560.2.1",2.28767589934639e-05
"Solyc09g072820.2.1",3.52075620065330e-05
"Solyc10g081680.1.1",1
"Solyc06g076770.2.1",7.29611876273668e-06
"Solyc02g021230.2.1",0.891374136384107
"Solyc09g018670.2.1",1.08469430974867e-05
"Solyc12g099650.1.1",0.336439707501336
"Solyc01g091720.2.1",0.000204262075585218
"Solyc04g015500.2.1",2.74984683933437e-10
"Solyc03g059030.2.1",0.00683138037771648
"Solyc12g089090.1.1",1
"Solyc03g119110.2.1",1
"Solyc01g049820.2.1",1
"Solyc03g123710.2.1",0.107406052757541
"Solyc08g013690.1.1",8.84115289292058e-05
"Solyc01g005480.2.1",0.0144347554230344
"Solyc01g111880.2.1",0.00221603805784135
"Solyc04g007970.2.1",0.000147893812351116
"Solyc05g043420.1.1",0.653105954738057
"Solyc06g060010.2.1",3.96224548276215e-06
"Solyc03g032060.1.1",0.503948742740672
"Solyc06g073810.2.1",1
"Solyc09g008920.2.1",0.541507801871149
"Solyc09g005000.1.1",0.00745408347292556
"Solyc02g092600.2.1",9.34343762235984e-05
"Solyc11g012100.1.1",1
"Solyc02g036350.2.1",1.10461312123624e-05
"Solyc01g081570.2.1",1
"Solyc09g075330.2.1",1
"Solyc09g091850.2.1",0.00746876294319545
"Solyc10g005780.2.1",0.218091254510755
"Solyc04g080250.2.1",1
"Solyc04g008930.1.1",1
"Solyc05g054830.2.1",0.212976447772482
"Solyc06g071440.2.1",1.25740784066303e-05
"Solyc04g080890.2.1",3.51619754264455e-07
"Solyc08g061010.2.1",4.12626248069085e-07
"Solyc00g009050.1.1",0.908356596417885
"Solyc03g083970.2.1",0.000229017555085388
"Solyc05g051370.2.1",1
"Solyc07g063600.2.1",0.120539308853023
"Solyc02g032950.2.1",1
"Solyc04g008920.1.1",0.482202804877718
"Solyc10g079520.1.1",0.0262500671850161
"Solyc01g099710.2.1",3.54945958058844e-08
"Solyc08g076550.1.1",0.000422537130201901
"Solyc08g076530.2.1",0.177495455202138
"Solyc08g077100.2.1",0.000166274394360703
"Solyc10g005650.2.1",1
"Solyc06g036060.2.1",0.432504175237366
"Solyc10g083690.2.1",9.51018079500662e-05
"Solyc05g052510.2.1",5.1060373635106e-08
"Solyc09g076030.2.1",1
"Solyc02g079090.2.1",0.00495471462365611
"Solyc09g082970.2.1",0.000130291432516312
"Solyc06g005060.2.1",0.000868817275272925
"Solyc04g008840.2.1",0.927769223170208
"Solyc12g096010.1.1",4.89918255447008e-10
"Solyc10g076360.1.1",0.450999352710987
"Solyc10g086120.1.1",0.454960465659024
"Solyc04g079700.2.1",0.375594159704455
"Solyc01g103040.2.1",1
"Solyc02g068490.2.1",0.00204113161928804
"Solyc08g006120.2.1",0.337124524382901
"Solyc03g097030.2.1",0.167464360462551
"Solyc03g097080.2.1",1.20343698861192e-06
"Solyc05g013380.2.1",0.0249484454543736
"Solyc01g095100.2.1",1
"Solyc12g045030.1.1",0.000239170812141703
"Solyc06g007570.2.1",0.0043614845968218
"Solyc06g084540.2.1",1
"Solyc05g050220.2.1",0.00102788426681148
"Solyc07g062260.2.1",0.0953927511151794
"Solyc03g122340.2.1",0.0330461649850757
"Solyc09g065740.1.1",0.000217533560513503
"Solyc07g005840.2.1",0.000842362631381336
"Solyc01g007700.2.1",1
"Solyc10g084740.1.1",0.000140225410216162
"Solyc08g077280.1.1",0.0389640699034951
"Solyc02g064630.2.1",1
"Solyc12g097040.1.1",1
"Solyc09g008610.2.1",1.54191535153517e-07
"Solyc11g012800.1.1",1
"Solyc05g055800.2.1",1.65125309662162e-05
"Solyc04g039940.1.1",0.964733617944813
"Solyc03g120960.1.1",1
"Solyc03g095450.2.1",1
"Solyc04g072010.2.1",0.143150022096649
"Solyc12g006630.1.1",1
"Solyc08g005960.1.1",0.000560668370927835
"Solyc01g112150.2.1",0.0189232730371146
"Solyc06g074500.1.1",1
"Solyc08g068340.2.1",1.53351998956477e-08
"Solyc04g064550.1.1",0.264620187041706
"Solyc05g042130.1.1",5.85780622049544e-06
"Solyc05g055380.1.1",1
"Solyc06g051170.2.1",0.148025544891976
"Solyc07g054320.2.1",0.275619820915129
"Solyc06g075990.2.1",6.08797837417445e-08
"Solyc02g062530.2.1",0.00312426499453036
"Solyc12g005320.1.1",0.0164440916279575
"Solyc08g067390.2.1",0.0646880997200447
"Solyc06g069680.1.1",1
"Solyc01g098750.2.1",1
"Solyc02g083940.2.1",0.0813528211412028
"Solyc07g054160.2.1",0.101451611606066
"Solyc04g009430.2.1",0.000271531139890745
"Solyc09g098350.2.1",1
"Solyc09g066300.1.1",1
"Solyc06g068670.2.1",0.239520094058589
"Solyc11g065350.1.1",0.0556452146662455
"Solyc10g009090.2.1",0.399585157878629
"Solyc11g068790.1.1",1
"Solyc05g018610.1.1",0.00221809932144423
"Solyc11g012830.1.1",8.61396357199638e-05
"Solyc02g084760.2.1",0.0441539223781526
"Solyc08g075540.2.1",0.285484686511036
"Solyc02g092840.1.1",0.000397773927566782
"Solyc05g009070.2.1",0.0577844106248143
"Solyc03g005580.2.1",4.47267466945128e-05
"Solyc02g078410.1.1",2.85752072868189e-05
"Solyc09g009430.2.1",1
"Solyc04g064790.2.1",0.229078686142976
"Solyc07g065340.1.1",0.000103330849185564
"Solyc05g006700.2.1",0.000616010251003934
"Solyc05g055110.2.1",7.86017519190527e-05
"Solyc06g050980.2.1",2.38663868280715e-06
"Solyc05g009840.2.1",0.0295586354846973
"Solyc03g119890.2.1",1
"Solyc06g051920.2.1",1
"Solyc06g066170.2.1",0.0119961813891379
"Solyc02g089220.2.1",0.00454884759521468
"Solyc02g090000.2.1",1
"Solyc02g070750.1.1",1
"Solyc10g009140.2.1",0.000771102602678916
"Solyc07g063250.2.1",1
"Solyc01g044270.2.1",1
"Solyc08g015940.2.1",1
"Solyc08g079070.2.1",1.50900838653091e-05
"Solyc05g016240.2.1",1
"Solyc07g064870.2.1",0.154932816714048
"Solyc07g016180.2.1",0.421660261102586
"Solyc12g070120.1.1",1.31362932538375e-06
"Solyc11g005140.1.1",0.319949929565691
"Solyc02g089900.1.1",0.0199337510059052
"Solyc07g014610.2.1",1
"Solyc09g013160.2.1",2.97130522425501e-07
"Solyc10g055740.1.1",0.00391818468501043
"Solyc09g031940.1.1",0.129543130682887
"Solyc01g095600.2.1",0.573027354512698
"Solyc01g100860.2.1",1
"Solyc06g073400.2.1",0.00113258866718966
"Solyc11g073220.1.1",0.00217592644457596
"Solyc05g044620.1.1",1
"Solyc10g009580.2.1",0.000160987385064634
"Solyc05g050340.2.1",0.00622366619534748
"Solyc07g066090.2.1",1
"Solyc03g110960.2.1",9.50174949778153e-06
"Solyc07g063480.2.1",0.0767221664660436
"Solyc01g005970.2.1",1
"Solyc05g055850.2.1",0.051954428589627
"Solyc06g076970.2.1",0.00132100660414343
"Solyc02g080010.2.1",0.927769223170208
"Solyc02g067850.2.1",0.321135115636426
"Solyc07g005060.2.1",1
"Solyc11g006550.1.1",0.000773281064419153
"Solyc06g009020.2.1",0.00516645454954649
"Solyc01g102930.1.1",2.96608544918037e-07
"Solyc05g052720.1.1",0.00111851360054354
"Solyc06g007500.1.1",1
"Solyc10g082050.1.1",1
"Solyc01g068260.2.1",1.80336678295017e-05
"Solyc12g009650.1.1",1
"Solyc02g081620.2.1",0.0540685756147186
"Solyc09g011170.2.1",3.28596319689119e-09
"Solyc12g010250.1.1",1
"Solyc08g076090.2.1",1
"Solyc06g082460.1.1",1
"Solyc09g074620.2.1",0.0153915423369245
"Solyc03g095260.2.1",1
"Solyc08g081260.1.1",0.000643635308914822
"Solyc08g083400.2.1",0.0501073748971754
"Solyc07g032230.2.1",0.000260738954979602
"Solyc02g088620.2.1",6.43949210564628e-05
"Solyc05g017950.2.1",2.72822011736679e-07
"Solyc06g008900.2.1",0.338191638167534
"Solyc10g087010.1.1",0.00203407419280735
"Solyc07g016140.1.1",0.38788543099758
"Solyc08g007100.2.1",1
"Solyc07g007940.2.1",0.729984178186633
"Solyc09g056450.2.1",0.000656871337705678
"Solyc05g050230.2.1",0.0830717699397306
"Solyc01g034020.2.1",0.00037343105681343
"Solyc01g013900.2.1",0.141666329692182
"Solyc01g091910.2.1",0.0381718409654097
"Solyc11g030700.1.1",1
"Solyc10g007200.2.1",0.0145968176629846
"Solyc02g072570.1.1",0.267526802969779
"Solyc07g005900.2.1",1
"Solyc04g080880.2.1",9.54349661054817e-09
"Solyc04g072760.2.1",1.41720063559627e-05
"Solyc07g008010.2.1",0.000833856506887824
"Solyc03g044800.1.1",0.0469369904133098
"Solyc06g074450.1.1",0.00178500004663716
"Solyc02g077530.1.1",5.94336026293713e-08
